CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
572,France,Female,36,8,68348.18,2,No,Yes,50400.32,Not Churned
595,France,Female,33,9,0.0,2,Yes,Yes,41447.86,Not Churned
749,France,Male,42,2,56726.83,2,No,Yes,185543.35,Not Churned
573,Spain,Male,46,3,65269.23,1,No,Yes,189988.65,Churned
624,Spain,Male,33,6,66220.17,1,No,Yes,170819.01,Not Churned
703,France,Male,56,9,0.0,1,No,No,85547.33,Churned
665,France,Female,41,8,96147.55,1,Yes,No,137037.97,Not Churned
648,France,Male,42,4,0.0,2,Yes,No,19283.14,Not Churned
850,Spain,Male,48,2,0.0,1,Yes,No,169425.3,Churned
569,Germany,Female,32,8,145330.43,1,Yes,Yes,132038.65,Not Churned
566,France,Female,21,3,0.0,2,Yes,Yes,3626.47,Not Churned
537,Germany,Female,47,4,124192.28,2,Yes,Yes,50881.51,Not Churned
706,Germany,Female,46,7,111288.18,1,Yes,Yes,149170.25,Churned
734,France,Male,43,7,107805.67,1,No,No,182505.68,Not Churned
586,Germany,Female,36,5,103700.69,1,Yes,No,194072.56,Churned
612,France,Female,38,1,0.0,2,Yes,Yes,9209.21,Not Churned
648,France,Male,34,0,0.0,1,Yes,Yes,167931.81,Not Churned
557,France,Female,27,3,87739.08,1,Yes,Yes,123096.56,Not Churned
643,Spain,Female,20,0,133313.34,1,Yes,Yes,3965.69,Not Churned
433,France,Female,49,10,0.0,1,Yes,Yes,87711.61,Not Churned
643,Germany,Male,41,7,154902.66,1,Yes,Yes,49667.28,Not Churned
488,France,Female,36,0,0.0,2,Yes,No,136675.22,Not Churned
758,Germany,Male,68,6,112595.85,1,Yes,No,35865.44,Churned
743,Germany,Male,39,3,119695.75,1,No,Yes,26136.13,Not Churned
730,France,Female,47,7,0.0,1,Yes,No,33373.26,Churned
746,Spain,Male,49,7,0.0,2,No,Yes,10096.25,Not Churned
666,Germany,Female,59,8,152614.51,2,Yes,Yes,188782.3,Not Churned
580,Germany,Female,33,7,131647.01,2,No,No,79775.19,Not Churned
850,France,Male,27,6,96654.72,2,No,No,152740.16,Not Churned
563,France,Male,22,3,137583.04,1,No,Yes,5791.85,Not Churned
766,Germany,Female,28,3,62717.84,2,Yes,Yes,13182.43,Not Churned
659,France,Male,32,9,95377.13,1,No,Yes,187551.24,Not Churned
607,Spain,Male,28,1,135936.1,2,Yes,Yes,110560.14,Not Churned
644,Germany,Male,35,5,161591.11,3,Yes,Yes,63795.62,Not Churned
746,France,Male,47,8,142382.03,1,Yes,Yes,62086.62,Not Churned
588,Spain,Male,33,2,0.0,2,Yes,Yes,12483.56,Not Churned
691,Spain,Male,30,9,0.0,2,No,Yes,10963.04,Not Churned
666,France,Female,38,6,127043.09,1,Yes,Yes,8247.0,Not Churned
640,Spain,Female,46,3,0.0,1,Yes,Yes,156260.08,Not Churned
611,Germany,Female,29,4,78885.88,2,Yes,Yes,26927.69,Not Churned
651,Spain,Female,45,8,95922.9,1,Yes,No,84782.42,Churned
529,France,Female,29,8,0.0,2,Yes,No,19842.11,Not Churned
676,France,Female,36,3,91711.59,1,Yes,Yes,95393.43,Not Churned
639,Germany,Female,46,10,110031.09,2,Yes,Yes,133995.59,Not Churned
782,France,Male,36,5,81210.72,2,No,Yes,108003.38,Not Churned
641,Germany,Male,32,5,122947.92,1,Yes,Yes,99154.86,Not Churned
697,France,Female,38,1,182065.85,1,Yes,No,49503.5,Not Churned
623,France,Male,45,0,0.0,1,Yes,No,196533.72,Churned
494,Spain,Female,41,2,69974.66,2,Yes,No,188426.13,Churned
731,France,Female,38,10,123711.73,2,Yes,No,171340.68,Churned
657,France,Male,44,6,76495.04,1,Yes,No,79071.89,Not Churned
744,France,Female,38,9,0.0,2,No,No,20940.76,Not Churned
774,Spain,Male,46,9,0.0,2,Yes,Yes,34774.26,Not Churned
850,Germany,Female,45,1,121874.89,1,No,No,6865.41,Churned
551,France,Female,45,6,0.0,2,Yes,Yes,51143.43,Not Churned
638,France,Male,36,6,188455.19,1,No,No,47031.4,Churned
792,France,Female,42,0,99045.93,2,Yes,No,47160.01,Not Churned
666,France,Female,36,8,0.0,1,No,Yes,158666.99,Not Churned
716,Germany,Female,30,2,205770.78,2,No,No,65464.66,Not Churned
594,France,Female,31,0,79340.95,1,Yes,No,78255.86,Not Churned
600,Germany,Male,57,9,138456.03,2,Yes,Yes,103548.25,Not Churned
565,France,Male,49,7,0.0,2,Yes,Yes,89609.26,Not Churned
678,Germany,Male,48,2,101099.9,2,No,Yes,193476.04,Not Churned
648,Spain,Female,31,5,0.0,2,Yes,Yes,5199.02,Not Churned
642,France,Male,40,8,109219.83,1,Yes,No,52827.51,Not Churned
706,Germany,Male,67,1,123276.69,2,Yes,Yes,86507.88,Churned
668,Spain,Male,43,10,113034.31,1,Yes,Yes,100423.88,Not Churned
635,Spain,Male,41,1,0.0,2,Yes,No,175611.5,Not Churned
603,Spain,Male,30,6,129548.5,2,Yes,Yes,19282.85,Not Churned
635,France,Female,72,4,74812.84,1,No,Yes,27448.33,Not Churned
642,France,Female,40,7,0.0,2,Yes,No,183963.34,Not Churned
785,Spain,Female,54,1,0.0,2,Yes,No,45113.92,Churned
628,Germany,Female,28,3,153538.13,2,Yes,No,110776.01,Not Churned
499,France,Female,38,9,0.0,2,No,Yes,183042.2,Not Churned
567,Spain,Male,34,10,0.0,2,No,Yes,161571.79,Not Churned
449,Spain,Male,32,0,155619.36,1,Yes,Yes,166692.03,Not Churned
701,Spain,Male,35,10,159693.9,2,Yes,Yes,71173.64,Not Churned
613,Spain,Male,37,3,171653.17,1,No,Yes,5353.12,Not Churned
683,Germany,Female,39,2,47685.47,2,Yes,Yes,86019.48,Not Churned
581,France,Male,35,4,0.0,2,No,Yes,86383.82,Not Churned
620,France,Male,61,5,0.0,1,No,No,31641.52,Churned
561,Spain,Male,28,6,123692.0,1,Yes,Yes,70548.96,Not Churned
558,Germany,Male,26,1,148853.29,2,Yes,Yes,24411.02,Not Churned
642,France,Male,35,2,133161.95,1,No,Yes,122254.86,Not Churned
805,Germany,Male,24,6,143221.35,2,Yes,No,186035.72,Not Churned
687,France,Male,35,9,0.0,2,No,Yes,73133.82,Not Churned
695,Spain,Male,56,1,0.0,3,Yes,No,187734.49,Churned
562,France,Male,33,6,0.0,2,Yes,No,111590.35,Not Churned
613,Germany,Male,38,9,126265.88,2,No,No,15859.95,Not Churned
589,France,Male,37,5,0.0,1,Yes,No,61324.87,Not Churned
593,Spain,Male,31,8,112713.34,1,Yes,Yes,176868.89,Not Churned
714,France,Male,34,5,141173.03,1,No,Yes,98896.06,Not Churned
588,Spain,Female,35,7,0.0,2,Yes,Yes,108739.15,Not Churned
679,Spain,Male,39,6,0.0,2,Yes,No,12266.06,Not Churned
730,Spain,Male,38,5,118866.36,1,Yes,Yes,163317.5,Not Churned
833,France,Male,47,2,0.0,2,Yes,Yes,182247.77,Not Churned
586,Spain,Female,33,7,0.0,2,Yes,Yes,168261.4,Not Churned
567,Spain,Female,54,5,92316.31,2,Yes,No,158590.66,Churned
637,Germany,Male,30,1,122185.53,1,Yes,No,102566.46,Churned
711,France,Male,38,4,123345.85,1,Yes,No,141827.83,Not Churned
828,France,Male,30,4,73070.18,2,No,No,161671.15,Not Churned
500,Spain,Male,38,7,0.0,2,No,No,192013.23,Not Churned
807,France,Male,47,1,95120.59,1,No,No,127875.1,Not Churned
850,France,Male,40,8,102800.65,1,Yes,No,60811.56,Not Churned
782,France,Female,70,7,97072.42,1,No,Yes,131177.22,Not Churned
629,Spain,Male,31,6,132876.55,1,Yes,Yes,130862.11,Not Churned
582,Spain,Male,33,6,0.0,2,No,Yes,72970.93,Not Churned
468,France,Male,22,2,0.0,2,Yes,No,28123.99,Not Churned
670,France,Male,36,3,0.0,1,Yes,No,140754.19,Churned
805,France,Male,39,2,0.0,1,No,No,166650.32,Not Churned
720,France,Male,26,10,51962.91,2,Yes,No,45507.24,Not Churned
781,Spain,Female,29,6,98759.89,1,No,No,112202.64,Not Churned
592,Germany,Male,33,2,156570.86,1,Yes,Yes,37140.2,Not Churned
542,France,Female,42,1,0.0,1,Yes,Yes,178256.58,Churned
532,France,Male,42,1,159024.71,1,Yes,No,100982.93,Churned
520,France,Female,39,1,73493.17,1,No,Yes,109626.13,Churned
759,France,Female,45,8,0.0,2,Yes,Yes,99251.24,Not Churned
473,France,Female,35,6,69617.36,1,Yes,No,143345.69,Not Churned
639,Spain,Female,35,5,136526.26,2,Yes,No,59653.03,Not Churned
705,France,Male,25,3,113736.27,1,No,Yes,196864.61,Not Churned
530,France,Male,52,1,106723.28,1,No,No,109960.4,Churned
516,Germany,Female,33,10,138847.9,1,Yes,Yes,127256.7,Not Churned
850,France,Female,40,0,0.0,2,Yes,No,1099.95,Not Churned
746,Germany,Female,33,2,107868.14,2,Yes,Yes,146192.4,Not Churned
622,Germany,Male,33,3,96926.12,2,Yes,No,48553.77,Not Churned
743,France,Male,30,7,77599.23,1,No,No,144407.1,Not Churned
732,Germany,Male,38,5,178787.54,1,Yes,Yes,195760.53,Not Churned
850,France,Male,81,5,0.0,2,Yes,Yes,44827.47,Not Churned
850,Germany,Female,34,3,129668.43,2,Yes,Yes,88743.99,Not Churned
686,France,Male,34,6,146178.13,2,Yes,Yes,88837.11,Not Churned
556,France,Female,40,8,0.0,2,Yes,No,62112.7,Not Churned
673,France,Male,37,4,0.0,2,No,No,163563.07,Not Churned
809,France,Female,38,2,154763.21,2,Yes,Yes,174800.31,Not Churned
634,Germany,Female,56,3,116251.24,1,No,Yes,42429.88,Churned
630,France,Male,37,6,0.0,2,Yes,Yes,82647.65,Not Churned
564,Germany,Female,30,0,100954.88,2,No,No,134175.15,Not Churned
625,France,Female,51,4,124620.01,2,Yes,No,92243.94,Churned
677,Spain,Female,34,4,0.0,2,Yes,Yes,6175.53,Not Churned
583,France,Male,40,9,112701.04,1,No,No,29213.63,Not Churned
592,Spain,Male,45,8,84692.5,1,No,Yes,67214.02,Not Churned
637,Germany,Male,49,2,108204.52,1,Yes,No,169037.84,Churned
850,France,Male,30,6,86449.39,1,Yes,Yes,188809.23,Not Churned
633,Spain,Male,42,10,0.0,1,No,Yes,79408.17,Not Churned
751,Germany,Male,36,5,73194.99,1,Yes,Yes,89222.66,Not Churned
592,Germany,Male,31,7,124593.23,1,Yes,No,86079.67,Not Churned
716,Germany,Male,50,2,119655.77,1,Yes,Yes,12944.17,Churned
641,Germany,Male,42,3,121765.37,2,Yes,Yes,166516.84,Not Churned
849,France,Male,35,4,110837.73,1,No,No,126419.8,Not Churned
647,Spain,Male,47,10,99835.17,1,No,Yes,89103.05,Not Churned
608,Germany,Female,30,2,91057.37,2,Yes,No,132973.17,Not Churned
555,France,Female,26,7,0.0,2,Yes,No,93122.41,Not Churned
497,Spain,Male,27,7,149400.27,1,No,No,167522.19,Not Churned
599,Germany,Male,38,9,89111.63,1,No,No,157239.6,Not Churned
545,Germany,Male,33,1,132527.9,2,No,Yes,107429.71,Not Churned
774,France,Female,36,9,114997.42,1,Yes,No,75304.09,Not Churned
464,France,Male,46,6,161798.53,1,Yes,No,182944.47,Not Churned
696,Germany,Female,27,2,96129.32,2,Yes,Yes,5983.7,Not Churned
667,Spain,Male,45,3,0.0,2,No,No,163655.01,Not Churned
812,France,Male,32,5,133050.97,2,Yes,No,89385.92,Not Churned
516,France,Male,51,8,120124.35,2,No,Yes,168773.54,Not Churned
645,France,Male,39,8,0.0,2,No,No,96864.36,Not Churned
664,Spain,Male,32,5,133705.74,1,No,No,134455.84,Not Churned
427,Spain,Female,39,9,0.0,2,Yes,No,28368.37,Not Churned
685,France,Female,40,7,0.0,2,Yes,No,103898.59,Not Churned
585,France,Female,33,4,152805.05,1,Yes,No,63239.65,Not Churned
519,Germany,Female,21,1,151701.45,3,Yes,Yes,170138.68,Churned
708,France,Female,67,1,0.0,2,No,Yes,3837.08,Not Churned
717,France,Female,22,5,112465.06,1,Yes,Yes,92977.75,Not Churned
465,Germany,Male,24,6,156007.09,1,Yes,No,191368.37,Not Churned
829,Germany,Male,28,3,132405.52,3,Yes,No,104889.2,Churned
826,France,Male,26,5,142662.68,1,No,No,60285.3,Not Churned
747,Germany,Male,36,8,102603.3,2,Yes,Yes,180693.61,Not Churned
707,Spain,Male,32,9,0.0,2,Yes,No,126475.79,Not Churned
590,Spain,Male,37,1,0.0,2,No,No,133535.99,Not Churned
603,Spain,Male,57,6,105000.85,2,Yes,Yes,87412.24,Churned
615,France,Male,45,5,0.0,2,Yes,Yes,164886.64,Not Churned
634,France,Female,36,1,69518.95,1,Yes,No,116238.39,Not Churned
716,Germany,Male,41,8,126145.54,2,Yes,Yes,138051.19,Not Churned
647,France,Male,41,4,138937.35,1,Yes,Yes,101617.64,Churned
591,Germany,Female,44,10,113581.98,1,Yes,No,1985.41,Not Churned
574,France,Male,34,1,112572.39,1,No,No,165626.6,Not Churned
467,Germany,Male,51,10,114514.71,2,Yes,No,177784.68,Churned
701,France,Female,35,2,0.0,2,Yes,Yes,65765.22,Not Churned
747,France,Female,34,10,0.0,2,Yes,Yes,50759.8,Not Churned
650,France,Male,32,2,84906.45,1,Yes,No,163216.48,Not Churned
731,Spain,Female,39,2,126816.18,1,Yes,Yes,74850.93,Not Churned
638,Germany,Female,26,1,105249.76,2,Yes,Yes,23491.09,Not Churned
569,Spain,Male,41,2,0.0,2,Yes,No,134272.57,Not Churned
459,Germany,Male,50,5,109387.9,1,Yes,No,155721.15,Not Churned
632,Germany,Male,23,3,122478.51,1,Yes,No,147230.77,Churned
683,France,Female,73,8,137732.23,2,Yes,Yes,133210.44,Not Churned
850,France,Female,46,2,157866.77,1,Yes,Yes,18986.12,Not Churned
512,France,Female,41,6,0.0,1,Yes,Yes,100507.81,Not Churned
616,France,Female,31,3,136789.14,1,Yes,No,59346.4,Churned
664,France,Male,36,1,0.0,2,Yes,Yes,95372.64,Not Churned
694,France,Male,30,10,144684.03,1,Yes,Yes,31805.49,Not Churned
655,France,Male,24,9,107065.31,1,Yes,Yes,51959.82,Not Churned
607,France,Female,33,8,91301.72,1,No,Yes,130824.57,Not Churned
684,Spain,Male,39,4,207034.96,2,No,No,157694.76,Churned
763,Spain,Male,37,8,0.0,2,Yes,Yes,933.38,Not Churned
671,Spain,Male,50,8,0.0,1,No,Yes,2560.11,Not Churned
592,Spain,Male,38,3,0.0,1,Yes,Yes,12905.89,Churned
666,Spain,Female,36,6,0.0,2,Yes,No,176692.87,Not Churned
667,France,Male,34,5,0.0,2,Yes,Yes,102908.63,Not Churned
850,Spain,Male,36,6,0.0,2,No,Yes,41291.05,Not Churned
622,Spain,Male,42,9,0.0,2,Yes,No,119127.06,Not Churned
577,France,Female,30,8,92472.1,2,No,Yes,126434.61,Not Churned
555,Spain,Male,21,1,0.0,2,No,No,103901.35,Not Churned
547,France,Male,62,10,127738.75,2,Yes,Yes,85153.0,Not Churned
613,Germany,Female,50,5,101242.98,2,Yes,No,12493.61,Not Churned
672,France,Female,43,4,92599.55,2,Yes,Yes,167336.78,Not Churned
624,Spain,Female,36,10,0.0,2,No,Yes,186180.42,Not Churned
698,Spain,Female,50,1,0.0,4,Yes,No,88566.9,Churned
606,France,Male,37,6,82373.94,1,No,No,172526.9,Churned
720,Spain,Male,31,4,141356.47,1,No,No,137985.69,Not Churned
835,France,Male,23,9,0.0,1,Yes,No,19793.73,Churned
771,Spain,Female,47,3,72664.0,2,Yes,Yes,107874.39,Not Churned
811,France,Female,47,3,123365.34,2,No,No,171995.34,Not Churned
734,Germany,Male,33,5,121898.58,1,Yes,No,61829.89,Not Churned
548,Spain,Male,33,6,0.0,1,Yes,Yes,31728.35,Not Churned
652,France,Female,31,3,103696.97,3,No,No,155221.05,Churned
707,France,Male,33,2,0.0,2,No,No,130866.95,Not Churned
605,Germany,Female,56,1,74129.18,2,Yes,Yes,62199.78,Churned
623,France,Female,34,9,0.0,1,Yes,No,24255.21,Not Churned
686,Germany,Male,29,3,185379.02,1,Yes,No,64679.07,Not Churned
525,Germany,Female,47,1,118087.68,1,Yes,No,88120.78,Churned
657,Spain,Male,41,8,109402.13,1,Yes,Yes,66463.62,Not Churned
730,Germany,Female,33,7,130367.87,1,Yes,No,15142.1,Churned
816,Germany,Female,34,2,108410.87,2,Yes,No,102908.91,Not Churned
484,France,Female,50,2,90408.16,2,No,No,48170.57,Not Churned
728,France,Female,34,6,90425.15,2,Yes,Yes,11597.69,Not Churned
730,Spain,Female,39,6,140094.59,1,Yes,No,172450.04,Churned
477,Spain,Male,31,9,0.0,2,No,Yes,184061.17,Not Churned
663,Germany,Female,46,6,95439.4,1,Yes,Yes,21038.58,Churned
549,Germany,Male,34,6,204017.4,2,Yes,No,109538.35,Not Churned
714,Spain,Male,29,9,0.0,2,Yes,No,129192.55,Not Churned
430,Germany,Male,49,3,137115.16,1,Yes,No,146516.86,Churned
504,Germany,Male,43,5,134740.19,2,Yes,No,181430.91,Not Churned
530,France,Female,29,5,0.0,2,No,No,121451.21,Not Churned
619,Germany,Male,29,4,98955.87,1,No,Yes,131712.51,Not Churned
617,Germany,Male,44,9,49157.09,2,Yes,No,53294.17,Not Churned
791,Germany,Male,31,1,130240.33,1,No,No,96546.55,Not Churned
609,France,Male,48,1,108019.27,3,Yes,Yes,184524.65,Churned
780,Germany,Male,51,4,126725.25,1,Yes,No,195259.31,Churned
777,Germany,Female,34,5,96693.66,1,Yes,Yes,172618.52,Not Churned
817,Germany,Female,27,7,129810.6,1,Yes,Yes,59259.44,Not Churned
850,France,Male,58,8,156652.13,1,No,No,25899.21,Churned
732,France,Female,36,9,0.0,1,No,No,3749.0,Churned
693,France,Male,40,4,130661.96,1,Yes,Yes,101918.96,Not Churned
576,France,Female,50,8,0.0,2,Yes,Yes,57802.62,Not Churned
643,France,Male,37,6,0.0,2,No,No,142454.77,Not Churned
757,France,Male,47,3,130747.1,1,Yes,No,143829.54,Not Churned
569,Germany,Male,30,6,106629.49,1,No,Yes,44114.88,Not Churned
772,Spain,Male,36,3,112029.83,1,Yes,Yes,186948.35,Not Churned
576,Germany,Male,29,7,130575.26,1,No,Yes,173629.78,Not Churned
608,Germany,Male,28,4,96679.71,1,Yes,Yes,49133.45,Not Churned
794,France,Male,33,0,0.0,2,No,No,178122.71,Not Churned
593,France,Male,50,6,171740.69,1,No,No,20893.61,Not Churned
597,Spain,Male,38,1,0.0,2,Yes,No,41303.29,Not Churned
541,Germany,Female,39,9,100116.67,1,Yes,Yes,199808.1,Churned
692,Germany,Male,24,2,120596.93,1,No,Yes,180490.53,Not Churned
697,France,Female,48,1,0.0,2,Yes,Yes,87400.53,Not Churned
768,France,Male,29,2,95984.69,2,Yes,Yes,73686.75,Not Churned
802,France,Male,38,1,142557.11,1,Yes,Yes,172497.73,Not Churned
584,France,Male,47,5,0.0,2,Yes,No,89286.29,Not Churned
614,Spain,Male,66,2,0.0,2,No,Yes,180082.7,Not Churned
850,Germany,Female,36,6,143644.16,1,Yes,No,22102.25,Churned
671,France,Female,38,6,132129.72,1,No,Yes,76068.95,Not Churned
626,France,Female,52,0,0.0,2,Yes,No,32159.46,Churned
770,France,Female,68,2,183555.24,1,No,No,159557.28,Churned
633,France,Male,38,2,91902.56,2,Yes,Yes,107673.35,Not Churned
663,France,Male,40,6,156218.19,1,No,Yes,33607.72,Not Churned
581,Germany,Female,43,5,93259.57,3,Yes,No,141035.65,Churned
561,Germany,Female,45,2,168085.38,2,No,Yes,115719.08,Not Churned
479,Germany,Male,51,1,107714.74,3,Yes,No,86128.21,Churned
769,France,Female,31,6,117852.26,2,Yes,No,147668.64,Not Churned
659,Spain,Male,60,2,0.0,1,Yes,No,177480.45,Churned
590,Spain,Female,51,10,84474.62,2,Yes,Yes,190937.09,Not Churned
560,France,Male,50,3,0.0,2,Yes,No,84531.79,Not Churned
437,Germany,Male,35,6,126803.34,2,Yes,Yes,161133.4,Not Churned
661,France,Female,34,0,0.0,2,Yes,No,185555.63,Not Churned
677,Germany,Female,36,10,68806.84,1,Yes,No,33075.24,Not Churned
560,France,Female,31,3,115141.18,1,Yes,No,39806.75,Not Churned
578,France,Female,35,2,0.0,2,No,Yes,26389.92,Not Churned
421,Spain,Male,34,6,90723.36,1,Yes,Yes,12162.76,Not Churned
492,Germany,Female,49,2,151249.45,2,Yes,Yes,167237.94,Not Churned
545,France,Female,32,6,0.0,2,Yes,Yes,52067.37,Not Churned
640,Germany,Female,43,9,94752.49,1,Yes,No,184006.36,Churned
624,Spain,Female,34,6,0.0,1,Yes,No,582.59,Churned
577,Spain,Male,28,7,0.0,1,Yes,No,143274.41,Not Churned
704,France,Male,31,5,132084.66,3,Yes,Yes,54474.48,Churned
523,France,Male,45,5,0.0,2,Yes,Yes,121428.2,Not Churned
793,France,Male,35,2,0.0,2,Yes,Yes,79704.12,Not Churned
564,France,Female,53,2,45472.28,1,Yes,Yes,41055.71,Churned
711,France,Male,33,1,0.0,1,No,No,41590.4,Not Churned
791,Germany,Female,33,10,130229.71,2,No,No,54019.93,Churned
629,Germany,Female,38,9,123948.85,1,Yes,No,76053.07,Not Churned
729,Germany,Male,39,6,127415.85,1,Yes,Yes,184977.2,Churned
651,Germany,Male,35,8,110067.71,1,Yes,No,127678.95,Churned
695,Spain,Male,39,4,65521.2,1,Yes,Yes,1243.97,Not Churned
847,Spain,Male,31,5,0.0,2,Yes,Yes,76326.67,Not Churned
704,France,Male,47,5,0.0,2,Yes,Yes,145338.61,Not Churned
613,Germany,Male,33,3,155736.42,2,Yes,Yes,57751.21,Not Churned
692,Spain,Female,29,4,0.0,2,No,No,138880.24,Not Churned
720,France,Female,34,3,118307.57,2,Yes,Yes,136120.29,Not Churned
577,France,Male,41,6,0.0,1,Yes,Yes,167621.18,Not Churned
710,Germany,Female,24,7,103099.17,2,Yes,No,173276.62,Not Churned
716,France,Female,38,1,0.0,2,Yes,Yes,99661.46,Not Churned
410,France,Male,33,6,125789.69,1,No,No,66333.56,Churned
584,Germany,Female,36,4,109646.83,1,Yes,Yes,70240.79,Not Churned
792,France,Male,30,1,127187.86,1,Yes,Yes,113553.42,Not Churned
605,France,Female,36,6,0.0,1,No,Yes,690.84,Not Churned
486,Spain,Male,24,1,0.0,1,Yes,No,98802.76,Not Churned
615,France,Male,41,4,130385.82,1,No,Yes,130661.95,Not Churned
676,France,Male,23,1,107787.47,1,No,Yes,116378.82,Not Churned
571,France,Male,34,1,99325.04,2,No,Yes,186052.15,Not Churned
850,France,Female,37,9,0.0,1,No,No,100101.06,Not Churned
717,France,Male,48,7,123764.95,1,Yes,Yes,169952.82,Not Churned
642,Germany,Female,39,8,128264.03,1,Yes,No,61792.76,Churned
780,Spain,Male,47,7,86006.21,1,Yes,Yes,37973.13,Not Churned
492,Germany,Female,38,8,57068.43,2,Yes,No,188974.81,Not Churned
760,Germany,Male,29,5,103607.24,2,No,Yes,86334.64,Not Churned
500,Spain,Male,40,1,99004.24,1,Yes,Yes,152845.99,Not Churned
654,Spain,Female,36,2,0.0,2,Yes,Yes,146652.11,Not Churned
606,Spain,Female,25,3,147386.72,3,Yes,No,45482.04,Churned
367,Spain,Male,42,6,93608.28,1,Yes,No,168816.73,Churned
799,Spain,Male,38,2,0.0,2,Yes,Yes,59297.34,Not Churned
434,Germany,Male,71,9,119496.87,1,Yes,No,125848.88,Not Churned
719,Spain,Female,32,7,0.0,1,No,No,76264.27,Not Churned
641,France,Female,37,2,0.0,2,Yes,No,3939.87,Not Churned
461,Spain,Female,25,6,0.0,2,Yes,Yes,15306.29,Not Churned
790,Germany,Female,25,5,152885.77,1,Yes,No,58214.79,Not Churned
588,France,Male,31,4,99607.37,2,No,Yes,35877.03,Not Churned
621,France,Male,27,4,137003.68,1,Yes,No,21254.06,Not Churned
768,Germany,Male,48,3,122831.58,1,Yes,Yes,24533.89,Churned
681,Spain,Male,38,2,99811.44,2,Yes,No,23531.5,Not Churned
606,Spain,Male,37,8,154712.58,2,Yes,No,89099.18,Not Churned
542,Spain,Male,37,8,0.0,1,Yes,Yes,807.06,Not Churned
713,Germany,Female,24,7,147687.24,1,Yes,Yes,121592.5,Not Churned
597,Spain,Female,33,2,0.0,2,Yes,Yes,4700.66,Not Churned
635,France,Male,27,3,127009.83,1,Yes,No,161909.95,Not Churned
599,Germany,Male,61,1,124737.96,1,No,Yes,90389.61,Churned
496,Spain,Female,44,0,179356.28,2,Yes,No,2919.21,Churned
759,Spain,Male,31,8,0.0,2,Yes,Yes,99086.74,Not Churned
757,Germany,Male,31,1,127320.36,3,Yes,No,163170.32,Not Churned
564,Spain,Male,31,0,125175.58,1,Yes,Yes,72757.33,Not Churned
561,France,Female,22,6,186788.96,2,Yes,No,73286.8,Not Churned
702,France,Male,40,3,148556.74,1,No,Yes,146056.29,Not Churned
678,Germany,Female,40,8,128644.46,1,No,No,167673.37,Not Churned
707,France,Female,46,7,127476.73,2,Yes,Yes,146011.55,Not Churned
610,France,Female,27,9,159561.93,1,No,Yes,103381.47,Not Churned
744,France,Male,42,1,112419.92,1,Yes,Yes,83022.92,Not Churned
598,France,Male,28,8,129991.76,2,No,Yes,46041.08,Not Churned
562,Spain,Male,36,5,0.0,1,No,Yes,182843.24,Not Churned
621,Spain,Female,59,2,0.0,2,Yes,Yes,171364.18,Not Churned
659,France,Female,50,3,0.0,1,Yes,No,183399.12,Churned
722,Germany,Female,40,6,89175.06,2,No,Yes,152883.95,Not Churned
606,France,Female,39,3,0.0,2,Yes,No,50560.45,Churned
603,Spain,Female,39,5,162390.52,2,Yes,No,54702.66,Not Churned
506,Germany,Female,59,3,190353.08,1,Yes,No,78365.75,Not Churned
715,France,Male,21,8,0.0,2,Yes,No,68666.63,Not Churned
690,France,Male,47,2,0.0,2,Yes,No,151375.73,Not Churned
644,France,Female,40,10,139180.97,1,Yes,Yes,19959.67,Not Churned
589,France,Male,36,8,114435.47,1,Yes,No,26955.72,Not Churned
592,France,Female,66,5,149950.19,1,Yes,Yes,76267.59,Not Churned
632,France,Male,42,4,126115.6,1,Yes,No,100998.5,Not Churned
577,Germany,Female,59,7,111396.97,1,No,Yes,191070.01,Not Churned
588,France,Male,30,3,115007.08,1,No,No,176858.5,Not Churned
